Old Listing Key,New Listing Key,,,,,
3yd-MRIS-FR9956620,3yd-TRENDPA-1000102359,,,,,
3yd-MRIS-FR9964249,3yd-TRENDPA-1000102369,,,,,
3yd-MRIS-FR9967726,3yd-TRENDPA-1000102379,,,,,
3yd-MRIS-FR9965371,3yd-TRENDPA-1000102389,,,,,
3yd-MRIS-FR9964595,3yd-TRENDPA-1000102399,,,,,
3yd-MRIS-FR9962663,3yd-TRENDPA-1000102409,,,,,
3yd-MRIS-FR9964578,3yd-TRENDPA-1000102417,,,,,
3yd-MRIS-FR9969781,3yd-TRENDPA-1000102427,,,,,
3yd-MRIS-FR9961169,3yd-TRENDPA-1000102449,,,,,
3yd-MRIS-FR9965228,3yd-TRENDPA-1000102459,,,,,
3yd-MRIS-FR9965239,3yd-TRENDPA-1000102469,,,,,
3yd-MRIS-FR9976991,3yd-TRENDPA-1000102489,,,,,
3yd-MRIS-FR9955427,3yd-TRENDPA-1000102301,,,,,
3yd-MRIS-FR9957962,3yd-TRENDPA-1000102307,,,,,
3yd-MRIS-FR9954115,3yd-TRENDPA-1000102311,,,,,
3yd-MRIS-FR9943247,3yd-TRENDPA-1000102313,,,,,
3yd-MRIS-FR9975210,3yd-TRENDPA-1000102319,,,,,
3yd-MRIS-FR9960211,3yd-TRENDPA-1000102321,,,,,
3yd-MRIS-FR9959653,3yd-TRENDPA-1000102329,,,,,
3yd-MRIS-FR9955829,3yd-TRENDPA-1000102331,,,,,
3yd-MRIS-FR9958371,3yd-TRENDPA-1000102341,,,,,
3yd-MRIS-FR9961483,3yd-TRENDPA-1000102343,,,,,
3yd-MRIS-FR9963747,3yd-TRENDPA-1000102351,,,,,
3yd-MRIS-FR9963486,3yd-TRENDPA-1000102353,,,,,
3yd-MRIS-FR9962595,3yd-TRENDPA-1000102361,,,,,
3yd-MRIS-FR9987538,3yd-TRENDPA-1000102363,,,,,
3yd-MRIS-FR9963133,3yd-TRENDPA-1000102371,,,,,
3yd-MRIS-FR9958102,3yd-TRENDPA-1000102373,,,,,
3yd-MRIS-FR9958547,3yd-TRENDPA-1000102383,,,,,
3yd-MRIS-FR9962496,3yd-TRENDPA-1000102391,,,,,
3yd-MRIS-FR9961107,3yd-TRENDPA-1000102393,,,,,
3yd-MRIS-FR9962943,3yd-TRENDPA-1000102401,,,,,
3yd-MRIS-FR9958572,3yd-TRENDPA-1000102403,,,,,
3yd-MRIS-FR9961956,3yd-TRENDPA-1000102413,,,,,
3yd-MRIS-FR9962422,3yd-TRENDPA-1000102421,,,,,
3yd-MRIS-FR9971252,3yd-TRENDPA-1000102423,,,,,
3yd-MRIS-FR9962453,3yd-TRENDPA-1000102433,,,,,
3yd-MRIS-FR9962715,3yd-TRENDPA-1000102441,,,,,
3yd-MRIS-FR9968754,3yd-TRENDPA-1000102443,,,,,
3yd-MRIS-FR9974498,3yd-TRENDPA-1000102451,,,,,
3yd-MRIS-FR9973344,3yd-TRENDPA-1000102453,,,,,
3yd-MRIS-FR9975311,3yd-TRENDPA-1000102463,,,,,
3yd-MRIS-FR9973776,3yd-TRENDPA-1000102471,,,,,
3yd-MRIS-FR9970051,3yd-TRENDPA-1000102473,,,,,
3yd-MRIS-FR9965249,3yd-TRENDPA-1000102483,,,,,
3yd-MRIS-FR9976168,3yd-TRENDPA-1000102491,,,,,
3yd-MRIS-FR9965260,3yd-TRENDPA-1000102495,,,,,
3yd-MRIS-FR9978510,3yd-TRENDPA-1000102501,,,,,
3yd-MRIS-FR9971585,3yd-TRENDPA-1000102505,,,,,
3yd-MRIS-FR9990767,3yd-TRENDPA-1000102507,,,,,
3yd-MRIS-FR9971632,3yd-TRENDPA-1000102511,,,,,
3yd-MRIS-FR9981224,3yd-TRENDPA-1000102515,,,,,
3yd-MRIS-FR9984396,3yd-TRENDPA-1000102517,,,,,
3yd-MRIS-FR9979018,3yd-TRENDPA-1000102519,,,,,
3yd-MRIS-FR9971984,3yd-TRENDPA-1000102523,,,,,
3yd-MRIS-FR9969331,3yd-TRENDPA-1000102525,,,,,
3yd-MRIS-FR9977257,3yd-TRENDPA-1000102527,,,,,
3yd-MRIS-FR9981228,3yd-TRENDPA-1000102531,,,,,
3yd-MRIS-FR9969437,3yd-TRENDPA-1000102533,,,,,
3yd-MRIS-FR9977797,3yd-TRENDPA-1000102535,,,,,
3yd-MRIS-FR9979412,3yd-TRENDPA-1000102537,,,,,
3yd-MRIS-FR9975394,3yd-TRENDPA-1000102541,,,,,
3yd-MRIS-FR9979456,3yd-TRENDPA-1000102543,,,,,
3yd-MRIS-FR9974719,3yd-TRENDPA-1000102545,,,,,
3yd-MRIS-FR9981230,3yd-TRENDPA-1000102547,,,,,
3yd-MRIS-FR9978944,3yd-TRENDPA-1000102551,,,,,
3yd-MRIS-FR9981747,3yd-TRENDPA-1000102553,,,,,
3yd-MRIS-FR9981257,3yd-TRENDPA-1000102555,,,,,
3yd-MRIS-FR9946968,3yd-TRENDPA-1000102305,,,,,
3yd-MRIS-FR9955841,3yd-TRENDPA-1000102317,,,,,
3yd-MRIS-FR9959306,3yd-TRENDPA-1000102327,,,,,
3yd-MRIS-FR9954659,3yd-TRENDPA-1000102357,,,,,
3yd-MRIS-FR9965420,3yd-TRENDPA-1000102367,,,,,
3yd-MRIS-FR9960070,3yd-TRENDPA-1000102377,,,,,
3yd-MRIS-FR9962647,3yd-TRENDPA-1000102387,,,,,
3yd-MRIS-FR9968491,3yd-TRENDPA-1000102397,,,,,
3yd-MRIS-FR9957283,3yd-TRENDPA-1000102407,,,,,
3yd-MRIS-FR9969204,3yd-TRENDPA-1000102419,,,,,
3yd-MRIS-FR9966797,3yd-TRENDPA-1000102429,,,,,
3yd-MRIS-FR9966847,3yd-TRENDPA-1000102447,,,,,
3yd-MRIS-FR9962739,3yd-TRENDPA-1000102457,,,,,
3yd-MRIS-FR9961235,3yd-TRENDPA-1000102465,,,,,
3yd-MRIS-FR9961340,3yd-TRENDPA-1000102475,,,,,
3yd-MRIS-FR9984335,3yd-TRENDPA-1000102493,,,,,
3yd-MRIS-FR9969444,3yd-TRENDPA-1000102503,,,,,
3yd-MRIS-FR9757615,3yd-TRENDPA-1000101585,,,,,
3yd-MRIS-FR9750154,3yd-TRENDPA-1000101589,,,,,
3yd-MRIS-FR9819733,3yd-TRENDPA-1000101591,,,,,
3yd-MRIS-FR9796838,3yd-TRENDPA-1000101593,,,,,
3yd-MRIS-FR9790733,3yd-TRENDPA-1000101595,,,,,
3yd-MRIS-FR9779805,3yd-TRENDPA-1000101597,,,,,
3yd-MRIS-FR9798299,3yd-TRENDPA-1000101599,,,,,
3yd-MRIS-FR9769809,3yd-TRENDPA-1000101601,,,,,
3yd-MRIS-FR9791790,3yd-TRENDPA-1000101603,,,,,
3yd-MRIS-FR9820702,3yd-TRENDPA-1000101605,,,,,
3yd-MRIS-FR9792457,3yd-TRENDPA-1000101607,,,,,
3yd-MRIS-FR9820974,3yd-TRENDPA-1000101609,,,,,
3yd-MRIS-FR9794020,3yd-TRENDPA-1000101611,,,,,
3yd-MRIS-FR9814434,3yd-TRENDPA-1000101613,,,,,
3yd-MRIS-FR9821365,3yd-TRENDPA-1000101615,,,,,
3yd-MRIS-FR9751767,3yd-TRENDPA-1000101617,,,,,
3yd-MRIS-FR9804112,3yd-TRENDPA-1000101619,,,,,
3yd-MRIS-FR9794016,3yd-TRENDPA-1000101621,,,,,
3yd-MRIS-FR9782220,3yd-TRENDPA-1000101625,,,,,
3yd-MRIS-FR9794075,3yd-TRENDPA-1000101623,,,,,
3yd-MRIS-FR9815735,3yd-TRENDPA-1000101627,,,,,
3yd-MRIS-FR9772647,3yd-TRENDPA-1000101629,,,,,
3yd-MRIS-FR9804114,3yd-TRENDPA-1000101631,,,,,
3yd-MRIS-FR9797813,3yd-TRENDPA-1000101633,,,,,
3yd-MRIS-FR9754609,3yd-TRENDPA-1000101635,,,,,
3yd-MRIS-FR9782206,3yd-TRENDPA-1000101637,,,,,
3yd-MRIS-FR9822101,3yd-TRENDPA-1000101639,,,,,
3yd-MRIS-FR9803326,3yd-TRENDPA-1000101641,,,,,
3yd-MRIS-FR9804113,3yd-TRENDPA-1000101643,,,,,
3yd-MRIS-FR9799817,3yd-TRENDPA-1000101645,,,,,
3yd-MRIS-FR9803333,3yd-TRENDPA-1000101647,,,,,
3yd-MRIS-FR9843668,3yd-TRENDPA-1000101649,,,,,
3yd-MRIS-FR9803336,3yd-TRENDPA-1000101651,,,,,
3yd-MRIS-FR9773477,3yd-TRENDPA-1000101653,,,,,
3yd-MRIS-FR9822032,3yd-TRENDPA-1000101655,,,,,
3yd-MRIS-FR9803330,3yd-TRENDPA-1000101657,,,,,
3yd-MRIS-FR9755088,3yd-TRENDPA-1000101659,,,,,
3yd-MRIS-FR9818057,3yd-TRENDPA-1000101661,,,,,
3yd-MRIS-FR9787769,3yd-TRENDPA-1000101663,,,,,
3yd-MRIS-FR9805233,3yd-TRENDPA-1000101665,,,,,
3yd-MRIS-FR9825779,3yd-TRENDPA-1000101669,,,,,
3yd-MRIS-FR8767478,3yd-TRENDPA-1000101333,,,,,
3yd-MRIS-FR9570352,3yd-TRENDPA-1000101345,,,,,
3yd-MRIS-FR9535092,3yd-TRENDPA-1000101361,,,,,
3yd-MRIS-FR9602203,3yd-TRENDPA-1000101369,,,,,
3yd-MRIS-FR9558515,3yd-TRENDPA-1000101383,,,,,
3yd-MRIS-FR9543690,3yd-TRENDPA-1000101393,,,,,
3yd-MRIS-FR9591085,3yd-TRENDPA-1000101403,,,,,
3yd-MRIS-FR9613929,3yd-TRENDPA-1000101417,,,,,
3yd-MRIS-FR9653631,3yd-TRENDPA-1000101427,,,,,
3yd-MRIS-FR9633552,3yd-TRENDPA-1000101437,,,,,
3yd-MRIS-FR9639116,3yd-TRENDPA-1000101467,,,,,
3yd-MRIS-FR9692179,3yd-TRENDPA-1000101481,,,,,
3yd-MRIS-FR9715414,3yd-TRENDPA-1000101493,,,,,
3yd-MRIS-FR9693203,3yd-TRENDPA-1000101501,,,,,
3yd-MRIS-FR9665562,3yd-TRENDPA-1000101511,,,,,
3yd-MRIS-FR9694692,3yd-TRENDPA-1000101525,,,,,
3yd-MRIS-FR9773473,3yd-TRENDPA-1000101537,,,,,
3yd-MRIS-FR9773007,3yd-TRENDPA-1000101549,,,,,
3yd-MRIS-FR9803325,3yd-TRENDPA-1000101561,,,,,
3yd-MRIS-FR9750456,3yd-TRENDPA-1000101571,,,,,
3yd-MRIS-FR9570345,3yd-TRENDPA-1000101329,,,,,
3yd-MRIS-FR9555687,3yd-TRENDPA-1000101339,,,,,
3yd-MRIS-FR9570356,3yd-TRENDPA-1000101351,,,,,
3yd-MRIS-FR9555857,3yd-TRENDPA-1000101363,,,,,
3yd-MRIS-FR8765976,3yd-TRENDPA-1000101375,,,,,
3yd-MRIS-FR9605528,3yd-TRENDPA-1000101385,,,,,
3yd-MRIS-FR9623610,3yd-TRENDPA-1000101391,,,,,
3yd-MRIS-FR9623844,3yd-TRENDPA-1000101401,,,,,
3yd-MRIS-FR8773472,3yd-TRENDPA-1000101411,,,,,
3yd-MRIS-FR9618329,3yd-TRENDPA-1000101423,,,,,
3yd-MRIS-FR9652110,3yd-TRENDPA-1000101433,,,,,
3yd-MRIS-FR9679268,3yd-TRENDPA-1000101435,,,,,
3yd-MRIS-FR9724859,3yd-TRENDPA-1000101445,,,,,
3yd-MRIS-FR9653633,3yd-TRENDPA-1000101447,,,,,
3yd-MRIS-FR9627415,3yd-TRENDPA-1000101451,,,,,
3yd-MRIS-FR9636179,3yd-TRENDPA-1000101457,,,,,
3yd-MRIS-FR9690499,3yd-TRENDPA-1000101463,,,,,
3yd-MRIS-FR9663631,3yd-TRENDPA-1000101465,,,,,
3yd-MRIS-FR9703418,3yd-TRENDPA-1000101471,,,,,
3yd-MRIS-FR9705443,3yd-TRENDPA-1000101473,,,,,
3yd-MRIS-FR9730282,3yd-TRENDPA-1000101477,,,,,
3yd-MRIS-FR9602234,3yd-TRENDPA-1000101335,,,,,
3yd-MRIS-FR8763049,3yd-TRENDPA-1000101343,,,,,
3yd-MRIS-FR9663891,3yd-TRENDPA-1000101479,,,,,
3yd-MRIS-FR9744665,3yd-TRENDPA-1000101483,,,,,
3yd-MRIS-FR9664639,3yd-TRENDPA-1000101491,,,,,
3yd-MRIS-FR9745520,3yd-TRENDPA-1000101495,,,,,
3yd-MRIS-FR9646027,3yd-TRENDPA-1000101499,,,,,
3yd-MRIS-FR9650566,3yd-TRENDPA-1000101503,,,,,
3yd-MRIS-FR9745783,3yd-TRENDPA-1000101507,,,,,
3yd-MRIS-FR9737316,3yd-TRENDPA-1000101513,,,,,
3yd-MRIS-FR9651027,3yd-TRENDPA-1000101515,,,,,
3yd-MRIS-FR9755107,3yd-TRENDPA-1000101519,,,,,
3yd-MRIS-FR9738939,3yd-TRENDPA-1000101523,,,,,
3yd-MRIS-FR9747703,3yd-TRENDPA-1000101527,,,,,
3yd-MRIS-FR9667564,3yd-TRENDPA-1000101531,,,,,
3yd-MRIS-FR9565346,3yd-TRENDPA-1000101535,,,,,
3yd-MRIS-FR9718339,3yd-TRENDPA-1000101539,,,,,
3yd-MRIS-FR9756403,3yd-TRENDPA-1000101541,,,,,
3yd-MRIS-FR9790698,3yd-TRENDPA-1000101545,,,,,
3yd-MRIS-FR9719274,3yd-TRENDPA-1000101551,,,,,
3yd-MRIS-FR9586596,3yd-TRENDPA-1000101331,,,,,
3yd-MRIS-FR9600748,3yd-TRENDPA-1000101341,,,,,
3yd-MRIS-FR9601831,3yd-TRENDPA-1000101359,,,,,
3yd-MRIS-FR9541506,3yd-TRENDPA-1000101371,,,,,
3yd-MRIS-FR9623388,3yd-TRENDPA-1000101381,,,,,
3yd-MRIS-FR9610739,3yd-TRENDPA-1000101399,,,,,
3yd-MRIS-FR9628893,3yd-TRENDPA-1000101409,,,,,
3yd-MRIS-FR9723725,3yd-TRENDPA-1000101429,,,,,
3yd-MRIS-FR9618693,3yd-TRENDPA-1000101439,,,,,
3yd-MRIS-FR9657085,3yd-TRENDPA-1000101449,,,,,
3yd-MRIS-FR9703341,3yd-TRENDPA-1000101461,,,,,
3yd-MRIS-FR9775044,3yd-TRENDPA-1000101555,,,,,
3yd-MRIS-FR9756430,3yd-TRENDPA-1000101559,,,,,
3yd-MRIS-FR9719440,3yd-TRENDPA-1000101563,,,,,
3yd-MRIS-FR9803714,3yd-TRENDPA-1000101567,,,,,
3yd-MRIS-FR9809955,3yd-TRENDPA-1000101573,,,,,
3yd-MRIS-FR9790193,3yd-TRENDPA-1000101575,,,,,
3yd-MRIS-FR9779795,3yd-TRENDPA-1000101581,,,,,
3yd-MRIS-FR9811903,3yd-TRENDPA-1000101583,,,,,
3yd-MRIS-FR9600819,3yd-TRENDPA-1000101347,,,,,
3yd-MRIS-FR9604330,3yd-TRENDPA-1000101357,,,,,
3yd-MRIS-FR8767507,3yd-TRENDPA-1000101367,,,,,
3yd-MRIS-FR9604267,3yd-TRENDPA-1000101377,,,,,
3yd-MRIS-FR9646225,3yd-TRENDPA-1000101387,,,,,
3yd-MRIS-FR8771736,3yd-TRENDPA-1000101397,,,,,
3yd-MRIS-FR9648616,3yd-TRENDPA-1000101407,,,,,
3yd-MRIS-FR9648680,3yd-TRENDPA-1000101415,,,,,
3yd-MRIS-FR9630819,3yd-TRENDPA-1000101425,,,,,
3yd-MRIS-FR9563426,3yd-TRENDPA-1000101441,,,,,
3yd-MRIS-FR9650357,3yd-TRENDPA-1000101469,,,,,
3yd-MRIS-FR9563442,3yd-TRENDPA-1000101475,,,,,
3yd-MRIS-FR9731683,3yd-TRENDPA-1000101485,,,,,
3yd-MRIS-FR9650882,3yd-TRENDPA-1000101489,,,,,
3yd-MRIS-FR9738508,3yd-TRENDPA-1000101497,,,,,
3yd-MRIS-FR9715593,3yd-TRENDPA-1000101505,,,,,
3yd-MRIS-FR9564671,3yd-TRENDPA-1000101509,,,,,
3yd-MRIS-FR9716722,3yd-TRENDPA-1000101517,,,,,
3yd-MRIS-FR9694640,3yd-TRENDPA-1000101521,,,,,
3yd-MRIS-FR9755171,3yd-TRENDPA-1000101529,,,,,
3yd-MRIS-FR9738970,3yd-TRENDPA-1000101543,,,,,
3yd-MRIS-FR8761202,3yd-TRENDPA-1000101327,,,,,
3yd-MRIS-FR9570349,3yd-TRENDPA-1000101337,,,,,
3yd-MRIS-FR9582599,3yd-TRENDPA-1000101365,,,,,
3yd-MRIS-FR9582567,3yd-TRENDPA-1000101373,,,,,
3yd-MRIS-FR9541514,3yd-TRENDPA-1000101379,,,,,
3yd-MRIS-FR9647666,3yd-TRENDPA-1000101395,,,,,
3yd-MRIS-FR9651187,3yd-TRENDPA-1000101405,,,,,
3yd-MRIS-FR9591128,3yd-TRENDPA-1000101413,,,,,
3yd-MRIS-FR9676077,3yd-TRENDPA-1000101421,,,,,
3yd-MRIS-FR9704052,3yd-TRENDPA-1000101431,,,,,
3yd-MRIS-FR9700914,3yd-TRENDPA-1000101443,,,,,
3yd-MRIS-FR9662185,3yd-TRENDPA-1000101459,,,,,
3yd-MRIS-FR9695578,3yd-TRENDPA-1000101533,,,,,
3yd-MRIS-FR9670193,3yd-TRENDPA-1000101547,,,,,
3yd-MRIS-FR9747700,3yd-TRENDPA-1000101553,,,,,
3yd-MRIS-FR9738972,3yd-TRENDPA-1000101557,,,,,
3yd-MRIS-FR9779788,3yd-TRENDPA-1000101565,,,,,
3yd-MRIS-FR9796779,3yd-TRENDPA-1000101569,,,,,
3yd-MRIS-FR9796786,3yd-TRENDPA-1000101577,,,,,
3yd-MRIS-FR9822252,3yd-TRENDPA-1000101579,,,,,
3yd-MRIS-FR9944015,3yd-TRENDPA-1000102175,,,,,
3yd-MRIS-FR9941859,3yd-TRENDPA-1000102177,,,,,
3yd-MRIS-FR9970605,3yd-TRENDPA-1000102185,,,,,
3yd-MRIS-FR9935045,3yd-TRENDPA-1000102187,,,,,
3yd-MRIS-FR9941916,3yd-TRENDPA-1000102193,,,,,
3yd-MRIS-FR9949955,3yd-TRENDPA-1000102201,,,,,
3yd-MRIS-FR9940035,3yd-TRENDPA-1000102205,,,,,
3yd-MRIS-FR9927456,3yd-TRENDPA-1000102211,,,,,
3yd-MRIS-FR9949983,3yd-TRENDPA-1000102215,,,,,
3yd-MRIS-FR9961109,3yd-TRENDPA-1000102221,,,,,
3yd-MRIS-FR9937108,3yd-TRENDPA-1000102225,,,,,
3yd-MRIS-FR9940603,3yd-TRENDPA-1000102233,,,,,
3yd-MRIS-FR9948847,3yd-TRENDPA-1000102235,,,,,
3yd-MRIS-FR9948174,3yd-TRENDPA-1000102243,,,,,
3yd-MRIS-FR9937546,3yd-TRENDPA-1000102245,,,,,
3yd-MRIS-FR9946229,3yd-TRENDPA-1000102247,,,,,
3yd-MRIS-FR9952003,3yd-TRENDPA-1000102253,,,,,
3yd-MRIS-FR9951954,3yd-TRENDPA-1000102251,,,,,
3yd-MRIS-FR9942522,3yd-TRENDPA-1000102255,,,,,
3yd-MRIS-FR9943401,3yd-TRENDPA-1000102257,,,,,
3yd-MRIS-FR9955285,3yd-TRENDPA-1000102259,,,,,
3yd-MRIS-FR9953133,3yd-TRENDPA-1000102261,,,,,
3yd-MRIS-FR9988198,3yd-TRENDPA-1000102263,,,,,
3yd-MRIS-FR9973710,3yd-TRENDPA-1000102265,,,,,
3yd-MRIS-FR9952404,3yd-TRENDPA-1000102267,,,,,
3yd-MRIS-FR9950981,3yd-TRENDPA-1000102269,,,,,
3yd-MRIS-FR9941019,3yd-TRENDPA-1000102271,,,,,
3yd-MRIS-FR9944038,3yd-TRENDPA-1000102273,,,,,
3yd-MRIS-FR9952436,3yd-TRENDPA-1000102275,,,,,
3yd-MRIS-FR9949688,3yd-TRENDPA-1000102279,,,,,
3yd-MRIS-FR9949621,3yd-TRENDPA-1000102281,,,,,
3yd-MRIS-FR10011815,3yd-TRENDPA-1000102283,,,,,
3yd-MRIS-FR9954657,3yd-TRENDPA-1000102285,,,,,
3yd-MRIS-FR9962948,3yd-TRENDPA-1000102287,,,,,
3yd-MRIS-FR9974251,3yd-TRENDPA-1000102289,,,,,
3yd-MRIS-FR9951760,3yd-TRENDPA-1000102291,,,,,
3yd-MRIS-FR9949807,3yd-TRENDPA-1000102293,,,,,
3yd-MRIS-FR9962118,3yd-TRENDPA-1000102295,,,,,
3yd-MRIS-FR9941412,3yd-TRENDPA-1000102297,,,,,
3yd-MRIS-FR9876327,3yd-TRENDPA-1000101979,,,,,
3yd-MRIS-FR9887935,3yd-TRENDPA-1000101991,,,,,
3yd-MRIS-FR9906288,3yd-TRENDPA-1000102001,,,,,
3yd-MRIS-FR9900290,3yd-TRENDPA-1000102013,,,,,
3yd-MRIS-FR9906723,3yd-TRENDPA-1000102023,,,,,
3yd-MRIS-FR9892311,3yd-TRENDPA-1000102035,,,,,
3yd-MRIS-FR9912378,3yd-TRENDPA-1000102043,,,,,
3yd-MRIS-FR9905306,3yd-TRENDPA-1000102053,,,,,
3yd-MRIS-FR9939990,3yd-TRENDPA-1000102063,,,,,
3yd-MRIS-FR9923730,3yd-TRENDPA-1000102093,,,,,
3yd-MRIS-FR9925270,3yd-TRENDPA-1000102103,,,,,
3yd-MRIS-FR9925294,3yd-TRENDPA-1000102113,,,,,
3yd-MRIS-FR9934642,3yd-TRENDPA-1000102123,,,,,
3yd-MRIS-FR9923802,3yd-TRENDPA-1000102133,,,,,
3yd-MRIS-FR9923813,3yd-TRENDPA-1000102143,,,,,
3yd-MRIS-FR9934653,3yd-TRENDPA-1000102153,,,,,
3yd-MRIS-FR9939549,3yd-TRENDPA-1000102163,,,,,
3yd-MRIS-FR9929550,3yd-TRENDPA-1000102171,,,,,
3yd-MRIS-FR9874813,3yd-TRENDPA-1000101969,,,,,
3yd-MRIS-FR9883256,3yd-TRENDPA-1000101973,,,,,
3yd-MRIS-FR9902884,3yd-TRENDPA-1000101981,,,,,
3yd-MRIS-FR9877091,3yd-TRENDPA-1000101989,,,,,
3yd-MRIS-FR9891794,3yd-TRENDPA-1000101999,,,,,
3yd-MRIS-FR9898146,3yd-TRENDPA-1000102009,,,,,
3yd-MRIS-FR9919054,3yd-TRENDPA-1000102019,,,,,
3yd-MRIS-FR9918313,3yd-TRENDPA-1000102029,,,,,
3yd-MRIS-FR9938226,3yd-TRENDPA-1000102051,,,,,
3yd-MRIS-FR9905941,3yd-TRENDPA-1000102061,,,,,
3yd-MRIS-FR9917312,3yd-TRENDPA-1000102071,,,,,
3yd-MRIS-FR9927477,3yd-TRENDPA-1000102101,,,,,
3yd-MRIS-FR9923785,3yd-TRENDPA-1000102111,,,,,
3yd-MRIS-FR9910434,3yd-TRENDPA-1000102121,,,,,
3yd-MRIS-FR9921080,3yd-TRENDPA-1000102131,,,,,
3yd-MRIS-FR9914020,3yd-TRENDPA-1000102141,,,,,
3yd-MRIS-FR9940130,3yd-TRENDPA-1000102151,,,,,
3yd-MRIS-FR9896148,3yd-TRENDPA-1000101971,,,,,
3yd-MRIS-FR9876958,3yd-TRENDPA-1000101983,,,,,
3yd-MRIS-FR9901105,3yd-TRENDPA-1000101995,,,,,
3yd-MRIS-FR9915279,3yd-TRENDPA-1000102005,,,,,
3yd-MRIS-FR9918482,3yd-TRENDPA-1000102015,,,,,
3yd-MRIS-FR9914528,3yd-TRENDPA-1000102025,,,,,
3yd-MRIS-FR9923066,3yd-TRENDPA-1000102033,,,,,
3yd-MRIS-FR9914737,3yd-TRENDPA-1000102045,,,,,
3yd-MRIS-FR9915723,3yd-TRENDPA-1000102055,,,,,
3yd-MRIS-FR9923622,3yd-TRENDPA-1000102075,,,,,
3yd-MRIS-FR9940304,3yd-TRENDPA-1000102085,,,,,
3yd-MRIS-FR9921313,3yd-TRENDPA-1000102095,,,,,
3yd-MRIS-FR9917177,3yd-TRENDPA-1000102105,,,,,
3yd-MRIS-FR9920780,3yd-TRENDPA-1000102117,,,,,
3yd-MRIS-FR9937426,3yd-TRENDPA-1000102127,,,,,
3yd-MRIS-FR9938191,3yd-TRENDPA-1000102149,,,,,
3yd-MRIS-FR9941728,3yd-TRENDPA-1000102159,,,,,
3yd-MRIS-FR9934667,3yd-TRENDPA-1000102161,,,,,
3yd-MRIS-FR9943716,3yd-TRENDPA-1000102169,,,,,
3yd-MRIS-FR9935354,3yd-TRENDPA-1000102173,,,,,
3yd-MRIS-FR9937610,3yd-TRENDPA-1000102179,,,,,
3yd-MRIS-FR9926578,3yd-TRENDPA-1000102183,,,,,
3yd-MRIS-FR9939645,3yd-TRENDPA-1000102189,,,,,
3yd-MRIS-FR9944126,3yd-TRENDPA-1000102191,,,,,
3yd-MRIS-FR9947401,3yd-TRENDPA-1000102195,,,,,
3yd-MRIS-FR9936164,3yd-TRENDPA-1000102199,,,,,
3yd-MRIS-FR9936217,3yd-TRENDPA-1000102203,,,,,
3yd-MRIS-FR9947422,3yd-TRENDPA-1000102209,,,,,
3yd-MRIS-FR9931098,3yd-TRENDPA-1000102213,,,,,
3yd-MRIS-FR9945770,3yd-TRENDPA-1000102217,,,,,
3yd-MRIS-FR9955837,3yd-TRENDPA-1000102219,,,,,
3yd-MRIS-FR9940115,3yd-TRENDPA-1000102227,,,,,
3yd-MRIS-FR9948884,3yd-TRENDPA-1000102231,,,,,
3yd-MRIS-FR9954071,3yd-TRENDPA-1000102237,,,,,
3yd-MRIS-FR9952490,3yd-TRENDPA-1000102239,,,,,
3yd-MRIS-FR9948914,3yd-TRENDPA-1000102241,,,,,
3yd-MRIS-FR9903577,3yd-TRENDPA-1000101975,,,,,
3yd-MRIS-FR9899311,3yd-TRENDPA-1000101977,,,,,
3yd-MRIS-FR9899313,3yd-TRENDPA-1000101985,,,,,
3yd-MRIS-FR9904322,3yd-TRENDPA-1000101987,,,,,
3yd-MRIS-FR9873789,3yd-TRENDPA-1000101993,,,,,
3yd-MRIS-FR9884592,3yd-TRENDPA-1000101997,,,,,
3yd-MRIS-FR9910635,3yd-TRENDPA-1000102003,,,,,
3yd-MRIS-FR9902513,3yd-TRENDPA-1000102007,,,,,
3yd-MRIS-FR9891831,3yd-TRENDPA-1000102011,,,,,
3yd-MRIS-FR9921652,3yd-TRENDPA-1000102017,,,,,
3yd-MRIS-FR9911996,3yd-TRENDPA-1000102021,,,,,
3yd-MRIS-FR9903560,3yd-TRENDPA-1000102027,,,,,
3yd-MRIS-FR9924751,3yd-TRENDPA-1000102037,,,,,
3yd-MRIS-FR9902555,3yd-TRENDPA-1000102039,,,,,
3yd-MRIS-FR9919668,3yd-TRENDPA-1000102047,,,,,
3yd-MRIS-FR9913021,3yd-TRENDPA-1000102049,,,,,
3yd-MRIS-FR9919671,3yd-TRENDPA-1000102057,,,,,
3yd-MRIS-FR9931636,3yd-TRENDPA-1000102059,,,,,
3yd-MRIS-FR9931786,3yd-TRENDPA-1000102067,,,,,
3yd-MRIS-FR9913566,3yd-TRENDPA-1000102069,,,,,
3yd-MRIS-FR9931822,3yd-TRENDPA-1000102077,,,,,
3yd-MRIS-FR9908777,3yd-TRENDPA-1000102089,,,,,
3yd-MRIS-FR9909444,3yd-TRENDPA-1000102097,,,,,
3yd-MRIS-FR9923752,3yd-TRENDPA-1000102099,,,,,
3yd-MRIS-FR9913809,3yd-TRENDPA-1000102107,,,,,
3yd-MRIS-FR9933910,3yd-TRENDPA-1000102109,,,,,
3yd-MRIS-FR9913805,3yd-TRENDPA-1000102115,,,,,
3yd-MRIS-FR9925366,3yd-TRENDPA-1000102119,,,,,
3yd-MRIS-FR9923793,3yd-TRENDPA-1000102125,,,,,
3yd-MRIS-FR9938329,3yd-TRENDPA-1000102129,,,,,
3yd-MRIS-FR9957462,3yd-TRENDPA-1000102135,,,,,
